Shape_Leng,Shape_Area,ORIG_FID,geometry,YEAR,COUNTY,Total Percentage,White Percentage,Black Percentage,Indigenous Percentage,Asian Percentage
2527.65003136,370041.048792,147600,"POLYGON ((211811.89930000156 845419.0874000005, 211711.66750000045 845416.2485000007, 211611.35680000111 845413.4088000003, 211510.58680000156 845410.1121999994, 211409.09589999914 845407.2418000009, 211309.47129999846 845405.2047000006, 211208.03709999844 845403.1177999992, 211108.33999999985 845400.8586999997, 211007.45329999924 845398.9013999999, 210997.45930000022 845627.4806999993, 210987.37429999933 845856.5015999991, 211088.15100000054 845859.3463000003, 211091.21920000017 845859.4329000004, 211189.0062999986 845862.1944999993, 211253.2798999995 845864.0103999991, 211289.24480000138 845864.5814999994, 211390.72940000147 845867.4502000008, 211451.30550000072 845869.1633000001, 211492.13529999927 845870.3181999996, 211550.35119999945 845871.9651999995, 211592.99049999937 845873.1719000004, 211649.4063999988 845874.4348000009, 211690.7901000008 845875.4952000007, 211749.63529999927 845877.1615999993, 211792.2745999992 845878.3694000002, 211802.05689999834 845649.7855999991, 211811.89930000156 845419.0874000005))",2018-2022,Hennepin County,100.0,49.86,55.89,5.75,2.47
2338.7725652,279149.191272,145607,"POLYGON ((217449.3423999995 844772.3072999995, 217449.61089999974 844763.0756999999, 217348.90459999815 844759.9251000006, 217248.59160000086 844756.7873, 217148.37029999867 844753.2082000002, 217046.8898999989 844749.5939000007, 217030.1004000008 844747.4367999993, 217013.30559999868 844748.1739000008, 216996.3546999991 844751.5780999996, 216980.57869999856 844757.9107000008, 216967.92430000007 844765.2245000005, 216965.92170000076 844766.3909000009, 216950.51269999892 844779.0793999992, 216936.8489000015 844794.0449000001, 216925.59200000018 844810.1933999993, 216916.65359999985 844827.8563999999, 216906.4026999995 844850.0452999994, 216893.20080000162 844870.8128999993, 216878.23440000042 844889.9707999993, 216861.49720000103 844907.7414999995, 216842.38230000064 844923.3282999992, 216829.60960000008 844929.3029999994, 216816.2558999993 844933.5911999997, 216802.39979999885 844936.1949000005, 216788.52959999815 844936.5721000005, 216741.72140000015 844934.9923999999, 216644.4101999998 844931.6157000009, 216631.27710000053 844931.0124999993, 216631.2921999991 844941.3655999992, 216631.2606999986 844983.2202000003, 216629.5949999988 845054.3040999994, 216626.2333999984 845143.1494999994, 216638.7109999992 845144.6240999997, 216735.54080000147 845148.2095999997, 216836.38960000128 845151.6900999993, 216934.79610000178 845155.2125000004, 217035.6414999999 845158.807, 217135.2281000018 845162.3662999999, 217237.25039999932 845166.1088999994, 217336.28929999843 845169.5437000003, 217438.3115000017 845173.2892000005, 217443.85770000145 844971.7420000006, 217449.2162999995 844776.6449999996, 217449.3423999995 844772.3072999995))",2018-2022,Hennepin County,100.0,94.59,18.92,6.08,12.84
2703.0811469,374646.340986,143986,"POLYGON ((217449.61089999974 844763.0756999999, 217451.32299999893 844706.9093999993, 217455.38769999892 844572.5540999994, 217461.65509999916 844370.5801999997, 217362.06450000033 844366.7939999998, 217261.21159999818 844363.0839000009, 217160.97850000113 844359.7270999998, 217060.77109999955 844355.4817999993, 216960.5476000011 844351.7940999996, 216936.4825000018 844350.6505999994, 216858.51729999855 844347.9439000003, 216796.69249999896 844345.3718999997, 216757.0379000008 844344.1110999994, 216670.8957999982 844340.9466999993, 216656.8013000004 844340.8723000009, 216646.1031000018 844340.4509999994, 216645.50409999862 844374.7200000007, 216643.08399999887 844458.2506000008, 216641.497299999 844542.9185000006, 216638.59580000117 844705.5823999997, 216636.95050000027 844732.4738999996, 216634.40469999984 844820.3416000009, 216633.03229999915 844881.3041999992, 216631.27710000053 844931.0124999993, 216644.4101999998 844931.6157000009, 216741.72140000015 844934.9923999999, 216788.52959999815 844936.5721000005, 216802.39979999885 844936.1949000005, 216816.2558999993 844933.5911999997, 216829.60960000008 844929.3029999994, 216842.38230000064 844923.3282999992, 216861.49720000103 844907.7414999995, 216878.23440000042 844889.9707999993, 216893.20080000162 844870.8128999993, 216906.4026999995 844850.0452999994, 216916.65359999985 844827.8563999999, 216925.59200000018 844810.1933999993, 216936.8489000015 844794.0449000001, 216950.51269999892 844779.0793999992, 216965.92170000076 844766.3909000009, 216967.92430000007 844765.2245000005, 216980.57869999856 844757.9107000008, 216996.3546999991 844751.5780999996, 217013.30559999868 844748.1739000008, 217030.1004000008 844747.4367999993, 217046.8898999989 844749.5939000007, 217148.37029999867 844753.2082000002, 217248.59160000086 844756.7873, 217348.90459999815 844759.9251000006, 217449.61089999974 844763.0756999999))",2018-2022,Hennepin County,100.0,75.1,51.38,3.56,16.6
6650.42576503,2414457.25774,147764,"POLYGON ((216626.2333999984 845143.1494999994, 216629.5949999988 845054.3040999994, 216631.2606999986 844983.2202000003, 216631.2921999991 844941.3655999992, 216631.27710000053 844931.0124999993, 216633.03229999915 844881.3041999992, 216634.40469999984 844820.3416000009, 216636.95050000027 844732.4738999996, 216638.59580000117 844705.5823999997, 216641.497299999 844542.9185000006, 216643.08399999887 844458.2506000008, 216645.50409999862 844374.7200000007, 216646.1031000018 844340.4509999994, 216647.02149999887 844276.1349, 216648.96169999987 844222.7577, 216649.63650000095 844202.1831, 216650.89330000058 844158.8048, 216651.40700000152 844143.7915000003, 216658.99870000035 843952.4295000006, 216668.4574000016 843938.5658999998, 216655.6933999993 843938.7526999991, 216528.50699999928 843935.8482000008, 216388.02180000022 843932.5611000005, 216266.10429999977 843929.9249000009, 216213.91959999874 843928.8611999992, 216117.8125 843926.9737, 216023.5186999999 843925.0285, 215927.41160000116 843923.1434000004, 215922.46700000018 843922.5552999992, 215833.7696999982 843920.4400999993, 215737.66589999944 843918.4463, 215630.8262999989 843914.5855999999, 215616.28449999914 843913.6096999999, 215598.44570000097 843909.5331999995, 215579.10979999974 843902.7419000007, 215549.27199999988 843910.5647, 215427.3575000018 843907.8310000002, 215419.32550000027 844104.6352999993, 215418.20569999889 844121.6348000001, 215418.33540000021 844139.0044, 215419.5764000006 844156.0720000006, 215431.83430000022 844233.5692999996, 215445.5348000005 844321.1268000007, 215447.6083999984 844353.0237000007, 215447.35759999976 844375.3915999997, 215445.02899999917 844398.8126999997, 215425.45850000158 844515.0219999999, 215390.7899999991 844712.5035999995, 215382.01209999993 844724.7183999997, 215350.25340000167 844897.7931999993, 215341.94839999825 844940.0771999992, 215340.92599999905 844945.5023999996, 215330.33249999955 845001.6351999994, 215314.27059999853 845105.4766000006, 215324.2628000006 845105.7643999998, 215330.95039999858 845105.9570000004, 215385.78920000046 845107.5364999995, 215394.36510000005 845107.7835000008, 215450.3839999996 845109.3975000009, 215466.51300000027 845314.7964999992, 215550.96200000122 845409.0668000001, 215630.2014000006 845438.1787999999, 215631.8024000004 845445.4605999999, 215631.19289999828 845466.5931000002, 215629.746199999 845516.7550000008, 215627.96649999917 845594.8475000001, 215623.4690000005 845797.2010999992, 215621.10709999874 845898.2072999999, 215620.17709999904 845941.3707999997, 215618.8526000008 845998.2146000005, 215733.70910000056 846001.5281000007, 215812.05999999866 846003.9006999992, 215964.28090000153 846008.4077000003, 215968.84369999915 846008.5395, 215969.9450000003 846008.5713, 216096.12640000135 846012.3288000003, 216139.94170000032 846013.7068000007, 216145.5271999985 846013.8682000004, 216150.16860000044 846014.0023999996, 216220.498399999 846016.0361000001, 216306.0080000013 846018.6209999993, 216308.9974000007 846018.7074999996, 216311.43620000035 846018.7781000007, 216381.05790000036 846020.7927999999, 216411.10929999873 846021.6625999995, 216512.50019999966 846025.0436000004, 216604.62110000104 846027.7119999994, 216605.78770000115 845908.6381000001, 216608.71680000052 845840.1524, 216610.2351000011 845782.3121000007, 216611.66050000116 845722.2427999992, 216614.83819999918 845639.7381999996, 216616.06590000167 845597.3620999996, 216616.71970000118 845547.6226000004, 216619.9261999987 845450.5361000001, 216621.05169999972 845387.2292999998, 216620.24350000173 845344.4602000006, 216623.08570000157 845278.9768000003, 216624.97720000148 845213.6883000005, 216626.2333999984 845143.1494999994))",2018-2022,Hennepin County,100.0,68.17,67.2,2.25,18.33
2570.79111939,355289.208923,147792,"POLYGON ((217438.3115000017 845173.2892000005, 217336.28929999843 845169.5437000003, 217237.25039999932 845166.1088999994, 217135.2281000018 845162.3662999999, 217035.6414999999 845158.807, 217034.9572999999 845160.6795000006, 217030.0500999987 845359.5726999994, 217025.13450000063 845561.4703000002, 217019.36039999872 845801.0784000009, 217016.62590000033 845895.2837000005, 217015.48270000145 845956.3629000001, 217013.84930000082 846042.4737999998, 217018.56940000132 846042.6108999997, 217025.88230000064 846042.9344999995, 217028.9503000006 846043.0234999992, 217075.43050000072 846044.8182999995, 217080.7798999995 846044.9736000001, 217108.23189999908 846045.8820999991, 217111.61459999904 846045.9802999999, 217132.93050000072 846046.7106999997, 217143.3115000017 846047.1235000007, 217144.96350000054 846047.1714999992, 217214.56560000032 846049.8614000008, 217265.45430000126 846051.6740000006, 217310.04960000142 846053.3039999995, 217322.63329999894 846053.7810999993, 217326.6453000009 846053.8978000004, 217328.21869999915 846053.9434999991, 217342.61180000007 846054.4732000008, 217366.20569999889 846055.3817999996, 217413.23959999904 846057.0834999997, 217416.31049999967 845929.8274000008, 217418.85280000046 845842.4068, 217420.66600000113 845801.7177000009, 217421.13379999995 845791.0449999999, 217422.02439999953 845755.0043000001, 217424.30469999835 845676.5924999993, 217427.2190000005 845576.3807999995, 217432.77169999853 845374.6129999999, 217438.3115000017 845173.2892000005))",2018-2022,Hennepin County,100.0,89.53,9.88,5.23,5.23
2588.21250506,361561.466879,147551,"POLYGON ((217035.6414999999 845158.807, 216934.79610000178 845155.2125000004, 216836.38960000128 845151.6900999993, 216735.54080000147 845148.2095999997, 216638.7109999992 845144.6240999997, 216626.2333999984 845143.1494999994, 216624.97720000148 845213.6883000005, 216623.08570000157 845278.9768000003, 216620.24350000173 845344.4602000006, 216621.05169999972 845387.2292999998, 216619.9261999987 845450.5361000001, 216616.71970000118 845547.6226000004, 216616.06590000167 845597.3620999996, 216614.83819999918 845639.7381999996, 216611.66050000116 845722.2427999992, 216610.2351000011 845782.3121000007, 216608.71680000052 845840.1524, 216605.78770000115 845908.6381000001, 216604.62110000104 846027.7119999994, 216618.54549999908 846028.1153999995, 216712.371199999 846031.7250999995, 216758.77589999884 846033.4043000005, 216764.04670000076 846033.5570999999, 216791.33819999918 846034.5711000003, 216810.1336000003 846035.3388, 216813.75230000168 846035.4438000005, 216862.9070999995 846037.3147, 216894.12559999898 846038.6656999998, 216952.3434999995 846040.2435999997, 217012.11850000173 846042.4235999994, 217013.84930000082 846042.4737999998, 217015.48270000145 845956.3629000001, 217016.62590000033 845895.2837000005, 217019.36039999872 845801.0784000009, 217025.13450000063 845561.4703000002, 217030.0500999987 845359.5726999994, 217034.9572999999 845160.6795000006, 217035.6414999999 845158.807))",2018-2022,Hennepin County,100.0,86.91,20.73,3.64,5.82
3373.21264281,708607.721403,146354,"POLYGON ((218213.6339999996 846087.6382999998, 218220.73059999943 845844.5077999998, 218227.6777999997 845606.4923, 218227.7265000008 845604.8238999993, 218234.8060999997 845405.4383000005, 218241.8557999991 845204.3812000006, 218141.64699999988 845200.5662999991, 218040.80550000072 845196.8457999993, 217941.7767000012 845193.068, 217839.1286999993 845189.1862000003, 217740.1752000004 845185.5245999992, 217639.3236999996 845182.1429999992, 217537.94409999996 845177.9682999998, 217440.17390000075 845174.2337999996, 217438.3115000017 845173.2892000005, 217432.77169999853 845374.6129999999, 217427.2190000005 845576.3807999995, 217424.30469999835 845676.5924999993, 217422.02439999953 845755.0043000001, 217421.13379999995 845791.0449999999, 217420.66600000113 845801.7177000009, 217418.85280000046 845842.4068, 217416.31049999967 845929.8274000008, 217413.23959999904 846057.0834999997, 217599.7888999991 846064.2918999996, 217608.59640000015 846064.6596000008, 217612.13329999894 846064.8738000002, 217632.58049999923 846065.6917000003, 217913.0267000012 846076.7551000006, 218012.6074000001 846080.1035999991, 218104.22309999913 846083.8890000004, 218112.87330000103 846084.2525999993, 218208.66490000114 846087.9385000002, 218213.6339999996 846087.6382999998))",2018-2022,Hennepin County,100.0,94.74,4.31,16.27,20.1
2415.58838903,324743.051204,147527,"POLYGON ((218241.90450000018 845202.7128999997, 218248.28920000046 845002.8599999994, 218254.41490000114 844814.5758999996, 218254.82719999924 844800.4504000004, 218154.60979999974 844796.7467, 218053.7562999986 844793.2482999992, 217952.9092000015 844789.5287999995, 217852.14079999924 844785.8131000008, 217750.65450000018 844782.4116999991, 217651.685899999 844779.0848999992, 217649.87629999965 844779.0322999991, 217550.82889999822 844775.7046000008, 217449.3423999995 844772.3072999995, 217449.2162999995 844776.6449999996, 217443.85770000145 844971.7420000006, 217438.3115000017 845173.2892000005, 217440.17390000075 845174.2337999996, 217537.94409999996 845177.9682999998, 217639.3236999996 845182.1429999992, 217740.1752000004 845185.5245999992, 217839.1286999993 845189.1862000003, 217941.7767000012 845193.068, 218040.80550000072 845196.8457999993, 218141.64699999988 845200.5662999991, 218241.8557999991 845204.3812000006, 218241.90450000018 845202.7128999997))",2018-2022,Hennepin County,100.0,94.55,2.64,6.27,10.89
2428.09796386,264749.622529,147583,"POLYGON ((218267.77299999818 844397.4059999995, 218271.28299999982 844290.6410000008, 218273.44110000134 844224.8023000006, 218171.14970000088 844229.8322999999, 218141.62000000104 844232.4217000008, 218112.66149999946 844237.0317000002, 218084.18890000135 844243.8824000005, 218069.49870000035 844248.0181000009, 218055.75930000097 844251.9590000007, 218051.19629999995 844254.4976000004, 218025.25329999998 844266.4317000005, 217995.9609999992 844282.4982999992, 217967.81019999832 844299.9342999998, 217963.77210000157 844303.3787999991, 217943.89559999853 844317.9389999993, 217921.65069999918 844338.1075999998, 217901.7835999988 844360.4605, 217884.39559999853 844384.2216999996, 217864.54529999942 844416.8166000005, 217849.5773999989 844441.3161999993, 217821.70380000025 844489.8189000003, 217790.89240000024 844536.4549000002, 217757.75659999996 844581.7986999992, 217723.79619999975 844612.2018999998, 217688.6783999987 844641.7921999991, 217653.04899999872 844670.0319999997, 217621.15799999982 844691.5901999995, 217587.53200000152 844710.5377999991, 217552.2463000007 844726.9881999996, 217527.87939999998 844738.9695999995, 217502.30209999904 844749.2462000009, 217476.24529999867 844757.0598000009, 217449.61089999974 844763.0756999999, 217449.3423999995 844772.3072999995, 217550.82889999822 844775.7046000008, 217649.87629999965 844779.0322999991, 217651.685899999 844779.0848999992, 217750.65450000018 844782.4116999991, 217852.14079999924 844785.8131000008, 217952.9092000015 844789.5287999995, 218053.7562999986 844793.2482999992, 218154.60979999974 844796.7467, 218254.82719999924 844800.4504000004, 218261.33940000087 844598.9297000002, 218263.83159999922 844532.4332999997, 218264.0753000006 844513.2935000006, 218267.77299999818 844397.4059999995))",2018-2022,Hennepin County,100.0,49.08,2.07,11.75,2.07
2428.7699816,328407.720324,146355,"POLYGON ((217472.19680000097 843967.4620999992, 217371.9648000002 843963.8801000006, 217271.7424999997 843959.9656000007, 217170.874499999 843956.5903999992, 217071.18989999965 843953.1395999994, 216948.15040000156 843948.4559000004, 216808.34010000154 843943.6219999995, 216668.4574000016 843938.5658999998, 216658.99870000035 843952.4295000006, 216651.40700000152 844143.7915000003, 216650.89330000058 844158.8048, 216649.63650000095 844202.1831, 216648.96169999987 844222.7577, 216647.02149999887 844276.1349, 216646.1031000018 844340.4509999994, 216656.8013000004 844340.8723000009, 216670.8957999982 844340.9466999993, 216757.0379000008 844344.1110999994, 216796.69249999896 844345.3718999997, 216858.51729999855 844347.9439000003, 216936.4825000018 844350.6505999994, 216960.5476000011 844351.7940999996, 217060.77109999955 844355.4817999993, 217160.97850000113 844359.7270999998, 217261.21159999818 844363.0839000009, 217362.06450000033 844366.7939999998, 217461.65509999916 844370.5801999997, 217462.34270000085 844368.5964000002, 217467.2012999989 844169.0296, 217472.19680000097 843967.4620999992))",2018-2022,Hennepin County,100.0,52.68,84.9,5.7,10.4
2410.85156112,323091.890585,146356,"POLYGON ((217482.1090000011 843564.3224, 217381.86510000005 843560.9626000002, 217282.17210000008 843557.6203000005, 217182.5610000007 843554.1701999996, 217081.06430000067 843550.5554000009, 216961.0647 843546.7391999997, 216819.9844999984 843541.9798000008, 216680.7142000012 843537.2753999997, 216674.91340000182 843737.4853000008, 216668.4574000016 843938.5658999998, 216808.34010000154 843943.6219999995, 216948.15040000156 843948.4559000004, 217071.18989999965 843953.1395999994, 217170.874499999 843956.5903999992, 217271.7424999997 843959.9656000007, 217371.9648000002 843963.8801000006, 217472.19680000097 843967.4620999992, 217477.45419999957 843765.0109000001, 217482.1090000011 843564.3224))",2018-2022,Hennepin County,100.0,72.11,62.63,13.16,38.95
2205.26113793,199047.507603,146357,"POLYGON ((215690.2199999988 842627.8640000001, 215622.13109999895 842626.2347999997, 215586.86840000004 842625.3297000006, 215586.23099999875 842628.3169999998, 215472.88709999993 842625.3848000001, 215467.91589999944 842625.6868999992, 215465.84589999914 842697.5417999998, 215465.1585999988 842699.5258000009, 215463.92500000075 842742.3495000005, 215463.75189999864 842748.3559000008, 215463.44429999962 842759.034, 215460.13069999963 842868.5910999998, 215456.40509999916 842989.7136000004, 215453.04360000044 843100.9386999998, 215453.53669999912 843102.9567000009, 215451.34530000016 843159.8901000004, 215448.1539000012 843270.6743999999, 215444.683699999 843391.1352999993, 215441.50510000065 843501.4740999993, 215562.77430000156 843504.9684999995, 215657.03810000047 843508.1315000001, 215658.96070000157 843397.7565000001, 215662.4600000009 843276.4058999997, 215665.93690000102 843155.8334999997, 215682.03669999912 843124.6823999994, 215688.6259999983 843111.9592000004, 215691.11829999834 843102.0120000001, 215695.96939999983 842996.6186999995, 215699.07239999995 842875.3670000006, 215701.88850000128 842766.7973999996, 215702.18189999834 842753.8925000001, 215688.89990000054 842706.4199000001, 215688.00679999962 842704.6129000001, 215690.2199999988 842627.8640000001))",2018-2022,Hennepin County,100.0,96.48,13.38,6.34,10.56
3643.90789984,763248.645561,146358,"POLYGON ((215467.91589999944 842625.6868999992, 215462.96709999815 842625.2104000002, 215402.89649999887 842624.1480999999, 215384.31579999998 842623.8356999997, 215348.41710000113 842623.1359000001, 215228.30139999837 842620.1239, 215110.55959999934 842616.7367000002, 215105.7586000003 842616.5986000001, 215106.5903000012 842587.6787, 215011.9807999991 842585.1809999999, 215011.32679999992 842618.8929999992, 215009.68620000035 842697.8848000001, 214913.58909999952 842695.1228999998, 214789.32880000025 842691.1083000004, 214703.3728 842686.3026, 214631.39829999954 842680.1179000009, 214616.16809999943 842678.3450000007, 214571.18890000135 842672.9354999997, 214512.61919999868 843470.8767000008, 214541.245099999 843472.3658000007, 214550.28550000116 843472.9590000007, 214653.2148000002 843478.807, 214671.1446999982 843479.7668999992, 214765.42159999907 843482.4737, 214893.31430000067 843485.7021999992, 214988.1548999995 843487.9825999998, 215074.01139999926 843490.4511999991, 215080.6218000017 843490.6413000003, 215138.30539999902 843492.3004999999, 215201.3403000012 843494.1140999999, 215203.15029999986 843494.1662000008, 215320.79949999973 843497.5525000002, 215441.50510000065 843501.4740999993, 215444.683699999 843391.1352999993, 215448.1539000012 843270.6743999999, 215451.34530000016 843159.8901000004, 215453.53669999912 843102.9567000009, 215453.04360000044 843100.9386999998, 215456.40509999916 842989.7136000004, 215460.13069999963 842868.5910999998, 215463.44429999962 842759.034, 215463.75189999864 842748.3559000008, 215463.92500000075 842742.3495000005, 215465.1585999988 842699.5258000009, 215465.84589999914 842697.5417999998, 215467.91589999944 842625.6868999992))",2018-2022,Hennepin County,100.0,88.18,62.5,3.04,2.7
1956.64202064,223863.661237,146787,"POLYGON ((213636.11569999903 842270.7897999994, 213515.9411999993 842266.9131000005, 213394.77760000154 842264.5687000006, 213275.26689999923 842262.2732999995, 213155.12970000133 842259.8507000003, 213035.38280000165 842257.5524000004, 213031.68039999902 842382.0166999996, 213028.0698999986 842503.2548999991, 213022.41340000182 842605.0646000002, 213021.17799999937 842612.4879999999, 213016.05920000002 842629.0404000003, 213024.3264000006 842629.1645999998, 213106.5850000009 842631.0625, 213145.63500000164 842631.7299000006, 213205.0661999993 842633.0899, 213266.31080000103 842634.3905999996, 213311.42419999838 842635.1205000002, 213384.64139999822 842636.4297000002, 213400.46400000155 842636.7697000001, 213504.76619999856 842639.0785000008, 213626.66629999876 842643.0044, 213629.0502000004 842518.1691999994, 213631.3299999982 842394.2212000005, 213636.11569999903 842270.7897999994))",2018-2022,Hennepin County,100.0,17.14,93.93,23.57,52.5
1970.67964326,230096.291121,144053,"POLYGON ((213648.12420000136 841888.9601000007, 213589.4048999995 841887.2831999995, 213526.27789999917 841885.4810000006, 213406.15040000156 841882.4981999993, 213287.14389999956 841878.8813000005, 213161.74909999967 841875.5296, 213045.96009999886 841872.3421999998, 213042.58210000023 841996.4827999994, 213038.7826000005 842135.4169999994, 213036.32009999827 842227.4107000008, 213035.38280000165 842257.5524000004, 213155.12970000133 842259.8507000003, 213275.26689999923 842262.2732999995, 213394.77760000154 842264.5687000006, 213515.9411999993 842266.9131000005, 213636.11569999903 842270.7897999994, 213636.96400000155 842241.0908000004, 213639.07459999993 842150.6455000006, 213642.24920000136 842011.9160999991, 213648.12420000136 841888.9601000007))",2018-2022,Hennepin County,100.0,17.92,91.24,1.83,19.76
2780.96153327,444724.745196,146359,"POLYGON ((215106.5903000012 842587.6787, 215109.9166000001 842493.9291999992, 215110.89229999855 842460.0035999995, 215114.0362999998 842372.5941000003, 215115.72300000116 842333.1228, 215117.2232999988 842280.9552999996, 215118.0901999995 842250.8115999997, 215118.13819999993 842249.1431000009, 215120.4219999984 842128.6451999992, 215120.53390000015 842124.7521000002, 215123.29520000145 842006.8279999997, 215124.55160000175 841943.966, 215156.9268000014 841883.7800999992, 215125.67810000107 841882.8813000005, 215013.5196999982 841879.4339000005, 214878.29850000143 841875.3257999998, 214742.34200000018 841883.1105000004, 214646.7917000018 841888.3835000005, 214607.49419999868 841890.7069000006, 214568.12429999933 841892.8059, 214533.77930000052 841895.4945999999, 214524.6986999996 841896.2359999996, 214515.0639999993 841897.0730000008, 214537.0727000013 842096.5285, 214559.39799999818 842295.8812000006, 214577.0251000002 842502.4455999993, 214572.62260000035 842653.1612999998, 214571.18890000135 842672.9354999997, 214616.16809999943 842678.3450000007, 214631.39829999954 842680.1179000009, 214703.3728 842686.3026, 214789.32880000025 842691.1083000004, 214913.58909999952 842695.1228999998, 215009.68620000035 842697.8848000001, 215011.32679999992 842618.8929999992, 215011.9807999991 842585.1809999999, 215106.5903000012 842587.6787))",2018-2022,Hennepin County,100.0,77.3,86.49,4.86,30.27
2611.45633144,427030.054546,145608,"POLYGON ((215690.2199999988 842627.8640000001, 215698.3643000014 842386.4160999991, 215698.0925000012 842341.2108999994, 215700.85990000144 842299.8783, 215704.1700000018 842144.1203000005, 215711.7553000003 841900.2047000006, 215608.49799999967 841896.7824000008, 215576.69839999825 841895.8658000007, 215470.27969999984 841892.7996999994, 215436.1185999997 841891.8157000002, 215367.08810000122 841889.8278999999, 215309.70710000023 841888.1761000007, 215291.83940000087 841887.6618000008, 215245.7928000018 841886.3366999999, 215156.9268000014 841883.7800999992, 215124.55160000175 841943.966, 215123.29520000145 842006.8279999997, 215120.53390000015 842124.7521000002, 215120.4219999984 842128.6451999992, 215118.13819999993 842249.1431000009, 215118.0901999995 842250.8115999997, 215117.2232999988 842280.9552999996, 215115.72300000116 842333.1228, 215114.0362999998 842372.5941000003, 215110.89229999855 842460.0035999995, 215109.9166000001 842493.9291999992, 215106.5903000012 842587.6787, 215105.7586000003 842616.5986000001, 215110.55959999934 842616.7367000002, 215228.30139999837 842620.1239, 215348.41710000113 842623.1359000001, 215384.31579999998 842623.8356999997, 215402.89649999887 842624.1480999999, 215462.96709999815 842625.2104000002, 215467.91589999944 842625.6868999992, 215472.88709999993 842625.3848000001, 215586.23099999875 842628.3169999998, 215586.86840000004 842625.3297000006, 215622.13109999895 842626.2347999997, 215690.2199999988 842627.8640000001))",2018-2022,Hennepin County,100.0,91.77,51.44,5.35,8.64
2426.49442644,326579.618686,146360,"POLYGON ((211943.19179999828 841527.0837999992, 211946.6427000016 841405.2820999995, 211946.89799999818 841396.2720999997, 211946.32499999925 841394.2520000003, 211949.378800001 841286.4653999992, 211952.0260999985 841193.0278999992, 211952.7824999988 841166.3314999994, 211957.74610000104 840991.1356000006, 211856.80310000107 840989.0557000004, 211756.49920000136 840986.6612, 211655.00189999864 840984.6796000004, 211553.5170999989 840982.2543000001, 211548.308699999 841185.9422999993, 211543.1790000014 841389.6316, 211537.78779999912 841591.4200999998, 211532.35570000112 841791.8706999999, 211633.30050000176 841793.5013999995, 211734.875 841795.1512000002, 211836.36450000107 841797.0228000004, 211931.7302000001 841798.1654000003, 211936.67960000038 841798.6396999992, 211941.76049999893 841597.0658, 211943.19179999828 841527.0837999992))",2018-2022,Hennepin County,100.0,21.98,67.31,17.86,27.2
2435.64685885,327142.383631,144927,"POLYGON ((211553.5170999989 840982.2543000001, 211453.20059999824 840980.3089000005, 211352.80849999934 840978.2512999997, 211251.31419999897 840976.1638999991, 211155.7996999994 840974.3579999991, 211150.91899999976 840974.2203000002, 211145.246199999 841180.7895, 211139.4032999985 841385.0151000004, 211138.83190000057 841405.2599, 211133.76469999924 841584.7927999999, 211130.9611000009 841684.1251999997, 211128.6363000013 841786.0313000008, 211128.47940000147 841791.5929000005, 211136.8572999984 841787.8217999991, 211144.5678000003 841785.3676999994, 211162.19619999826 841783.1934999991, 211185.8889000006 841783.8622999992, 211232.02439999953 841787.6140999999, 211330.52910000086 841789.1718000006, 211433.8509999998 841790.3103999998, 211532.35570000112 841791.8706999999, 211537.78779999912 841591.4200999998, 211543.1790000014 841389.6316, 211548.308699999 841185.9422999993, 211553.5170999989 840982.2543000001))",2018-2022,Hennepin County,100.0,75.96,58.82,5.88,16.11
